TS_Machine,bvp
1555572392.45743,9.467266
1555572392.47305,14.136
1555572392.48868,18.00211
1555572392.50431,21.33537
1555572392.51993,24.38115
1555572392.53556,27.14035
1555572392.55118,29.46245
1555572392.56681,31.07789
1555572392.58243,31.7869
1555572392.59806,31.6356
1555572392.61369,30.89371
1555572392.62931,29.92741
1555572392.64494,29.00945
1555572392.66056,28.22786
1555572392.67619,27.48923
1555572392.69181,26.70781
1555572392.70744,25.94302
1555572392.72307,25.42531
1555572392.73869,25.41943
1555572392.75432,26.00378
1555572392.76994,26.94184
1555572392.78557,27.71818
1555572392.80119,27.76184
1555572392.81682,26.71861
1555572392.83245,24.56458
1555572392.84807,21.59125
1555572392.8637,18.19901
1555572392.87932,14.74223
1555572392.89495,11.39667
1555572392.91057,8.231964
1555572392.9262,5.201538
1555572392.94183,2.21167
1555572392.95745,-0.9376221
1555572392.97308,-4.513214
1555572392.9887,-8.815247
1555572393.00433,-14.02167
1555572393.01995,-19.96217
1555572393.03558,-26.07848
1555572393.05121,-31.46378
1555572393.06683,-35.08044
1555572393.08246,-36.0645
1555572393.09808,-33.99449
1555572393.11371,-28.9919
1555572393.12933,-21.68024
1555572393.14496,-13.01497
1555572393.16059,-4.014282
1555572393.17621,4.436142
1555572393.19184,11.80353
1555572393.20746,17.90186
1555572393.22309,22.84756
1555572393.23871,26.82285
1555572393.25434,29.94885
1555572393.26997,32.2309
1555572393.28559,33.55298
1555572393.30122,33.87967
1555572393.31684,33.33279
1555572393.33247,32.25595
1555572393.34809,31.0784
1555572393.36372,30.18457
1555572393.37935,29.74637
1555572393.39497,29.69421
1555572393.4106,29.83539
1555572393.42622,29.94666
1555572393.44185,29.96048
1555572393.45747,29.89432
1555572393.4731,29.84814
1555572393.48873,29.85043
1555572393.50435,29.81152
1555572393.51998,29.49875
1555572393.5356,28.65964
1555572393.55123,27.11273
1555572393.56685,24.83813
1555572393.58248,21.96036
1555572393.59811,18.72928
1555572393.61373,15.37085
1555572393.62936,12.00491
1555572393.64498,8.618683
1555572393.66061,5.090637
1555572393.67623,1.316162
1555572393.69186,-2.761047
1555572393.70749,-7.12677
1555572393.72311,-11.73196
1555572393.73874,-16.56519
1555572393.75436,-21.67273
1555572393.76999,-27.05737
1555572393.78561,-32.5318
1555572393.80124,-37.53995
1555572393.81687,-41.16568
1555572393.83249,-42.32071
1555572393.84812,-40.15033
1555572393.86374,-34.46396
1555572393.87937,-25.87292
1555572393.89499,-15.63876
1555572393.91062,-5.164185
1555572393.92625,4.453094
1555572393.94187,12.73856
1555572393.9575,19.70135
1555572393.97312,25.53482
1555572393.98875,30.31424
1555572394.00437,33.89249
1555572394.02,36.05685
1555572394.03563,36.77341
1555572394.05125,36.34155
1555572394.06688,35.31595
1555572394.0825,34.25165
1555572394.09813,33.46555
1555572394.11375,32.9223
1555572394.12938,32.40146
1555572394.14501,31.66769
1555572394.16063,30.67435
1555572394.17626,29.6261
1555572394.19188,28.82233
1555572394.20751,28.51965
1555572394.22313,28.79163
1555572394.23876,29.52008
1555572394.25439,30.42407
1555572394.27001,31.18091
1555572394.28564,31.52997
1555572394.30126,31.33582
1555572394.31689,30.56549
1555572394.33252,29.25977
1555572394.34814,27.49078
1555572394.36377,25.32947
1555572394.37939,22.81128
1555572394.39502,19.92993
1555572394.41064,16.6748
1555572394.42627,13.0777
1555572394.4419,9.228516
1555572394.45752,5.30542
1555572394.47315,1.48584
1555572394.48877,-2.114197
1555572394.5044,-5.515198
1555572394.52002,-8.937988
1555572394.53565,-12.71405
1555572394.55128,-17.15863
1555572394.5669,-22.4234
1555572394.58253,-28.33783
1555572394.59815,-34.3338
1555572394.61378,-39.56616
1555572394.6294,-43.06073
1555572394.64503,-44.03058
1555572394.66066,-42.06689
1555572394.67628,-37.2677
1555572394.69191,-30.18225
1555572394.70753,-21.63586
1555572394.72316,-12.52942
1555572394.73878,-3.634216
1555572394.75441,4.505798
1555572394.77004,11.5965
1555572394.78566,17.57983
1555572394.80129,22.48425
1555572394.81691,26.44708
1555572394.83254,29.55164
1555572394.84816,31.87085
1555572394.86379,33.42035
1555572394.87942,34.23224
1555572394.89504,34.37836
1555572394.91067,33.99628
1555572394.92629,33.29846
1555572394.94192,32.49451
1555572394.95754,31.75647
1555572394.97317,31.16229
1555572394.9888,30.69794
1555572395.00442,30.33838
1555572395.02005,30.07495
1555572395.03567,29.94781
1555572395.0513,30.00983
1555572395.06692,30.28015
1555572395.08255,30.67474
1555572395.09818,31.02826
1555572395.1138,31.10266
1555572395.12943,30.69507
1555572395.14505,29.72449
1555572395.16068,28.26764
1555572395.1763,26.46454
1555572395.19193,24.45557
1555572395.20756,22.30499
1555572395.22318,20.01862
1555572395.23881,17.54773
1555572395.25443,14.88892
1555572395.27006,12.08978
1555572395.28568,9.198608
1555572395.30131,6.243347
1555572395.31694,3.175964
1555572395.33256,-0.04333496
1555572395.34819,-3.41394
1555572395.36381,-6.851929
1555572395.37944,-10.2002
1555572395.39506,-13.35431
1555572395.41069,-16.34412
1555572395.42632,-19.41278
1555572395.44194,-22.90869
1555572395.45757,-27.14502
1555572395.47319,-32.16003
1555572395.48882,-37.56354
1555572395.50444,-42.58588
1555572395.52007,-46.2395
1555572395.5357,-47.65009
1555572395.55132,-46.34033
1555572395.56695,-42.40448
1555572395.58257,-36.3985
1555572395.5982,-29.11682
1555572395.61382,-21.34656
1555572395.62945,-13.68365
1555572395.64508,-6.527344
1555572395.6607,-0.1612549
1555572395.67633,5.221741
1555572395.69195,9.503418
1555572395.70758,12.70508
1555572395.7232,15.02533
1555572395.73883,16.73743
1555572395.75446,18.09088
1555572395.77008,19.22021
1555572395.78571,20.12555
1555572395.80133,20.77582
1555572395.81696,21.17456
1555572395.83258,21.41083
1555572395.84821,21.5766
1555572395.86384,21.68579
1555572395.87946,21.69812
1555572395.89509,21.55194
1555572395.91071,21.29877
1555572395.92634,21.14703
1555572395.94196,21.35168
1555572395.95759,22.03772
1555572395.97322,23.06305
1555572395.98884,24.02789
1555572396.00447,24.4303
1555572396.02009,23.91962
1555572396.03572,22.46185
1555572396.05134,20.37396
1555572396.06697,18.12628
1555572396.0826,16.10864
1555572396.09822,14.4801
1555572396.11385,13.09619
1555572396.12947,11.63458
1555572396.1451,9.755859
1555572396.16072,7.229797
1555572396.17635,4.041382
1555572396.19198,0.3569336
1555572396.2076,-3.536133
1555572396.22323,-7.356384
1555572396.23885,-10.90118
1555572396.25448,-14.12338
1555572396.2701,-17.10782
1555572396.28573,-20.02527
1555572396.30136,-23.08649
1555572396.31698,-26.49377
1555572396.33261,-30.37234
1555572396.34823,-34.71115
1555572396.36386,-39.27008
1555572396.37948,-43.50363
1555572396.39511,-46.61868
1555572396.41074,-47.76425
1555572396.42636,-46.30139
1555572396.44199,-42.04227
1555572396.45761,-35.37173
1555572396.47324,-27.13318
1555572396.48886,-18.33063
1555572396.50449,-9.872314
1555572396.52012,-2.324738
1555572396.53574,4.084534
1555572396.55137,9.341125
1555572396.56699,13.55942
1555572396.58262,16.81326
1555572396.59824,19.18054
1555572396.61387,20.71426
1555572396.6295,21.48676
1555572396.64512,21.63358
1555572396.66075,21.31308
1555572396.67637,20.7197
1555572396.692,20.04077
1555572396.70762,19.44208
1555572396.72325,19.02872
1555572396.73888,18.85092
1555572396.7545,18.91809
1555572396.77013,19.23984
1555572396.78575,19.82263
1555572396.80138,20.66464
1555572396.817,21.69986
1555572396.83263,22.784
1555572396.84826,23.7067
1555572396.86388,24.19879
1555572396.87951,24.10471
1555572396.89513,23.39349
1555572396.91076,22.19296
1555572396.92639,20.70291
1555572396.94201,19.11688
1555572396.95764,17.53098
1555572396.97326,15.95755
1555572396.98889,14.35043
1555572397.00451,12.64725
1555572397.02014,10.81372
1555572397.03577,8.859589
1555572397.05139,6.793121
1555572397.06702,4.612549
1555572397.08264,2.25827
1555572397.09827,-0.3515625
1555572397.11389,-3.311493
1555572397.12952,-6.621979
1555572397.14515,-10.1955
1555572397.16077,-13.84073
1555572397.1764,-17.38019
1555572397.19202,-20.71347
1555572397.20765,-23.85849
1555572397.22327,-26.96344
1555572397.2389,-30.1799
1555572397.25453,-33.59238
1555572397.27015,-37.18063
1555572397.28578,-40.8168
1555572397.3014,-44.24973
1555572397.31703,-47.13745
1555572397.33265,-49.00952
1555572397.34828,-49.32181
1555572397.36391,-47.58835
1555572397.37953,-43.54352
1555572397.39516,-37.2879
1555572397.41078,-29.33624
1555572397.42641,-20.46649
1555572397.44203,-11.51569
1555572397.45766,-3.188385
1555572397.47329,4.071533
1555572397.48891,10.03699
1555572397.50454,14.6127
1555572397.52016,17.78479
1555572397.53579,19.61047
1555572397.55141,20.24799
1555572397.56704,19.96225
1555572397.58267,19.14154
1555572397.59829,18.13556
1555572397.61392,17.19815
1555572397.62954,16.4552
1555572397.64517,15.91196
1555572397.66079,15.5683
1555572397.67642,15.452
1555572397.69205,15.67587
1555572397.70767,16.36945
1555572397.7233,17.56049
1555572397.73892,19.12875
1555572397.75455,20.80133
1555572397.77017,22.26584
1555572397.7858,23.25812
1555572397.80143,23.68073
1555572397.81705,23.57336
1555572397.83268,23.04358
1555572397.8483,22.21667
1555572397.86393,21.19281
1555572397.87955,20.02383
1555572397.89518,18.74298
1555572397.91081,17.36102
1555572397.92643,15.87958
1555572397.94206,14.27863
1555572397.95768,12.48337
1555572397.97331,10.40671
1555572397.98893,7.975311
1555572398.00456,5.158508
1555572398.02019,2.009583
1555572398.03581,-1.322113
1555572398.05144,-4.633484
1555572398.06706,-7.729218
1555572398.08269,-10.4848
1555572398.09831,-12.85977
1555572398.11394,-14.9216
1555572398.12957,-16.78781
1555572398.14519,-18.57037
1555572398.16082,-20.3576
1555572398.17644,-22.20517
1555572398.19207,-24.17096
1555572398.20769,-26.33875
1555572398.22332,-28.83939
1555572398.23895,-31.76163
1555572398.25457,-35.10059
1555572398.2702,-38.64423
1555572398.28582,-41.96454
1555572398.30145,-44.45895
1555572398.31707,-45.45309
1555572398.3327,-44.38986
1555572398.34833,-41.01431
1555572398.36395,-35.48431
1555572398.37958,-28.35138
1555572398.3952,-20.40021
1555572398.41083,-12.42798
1555572398.42645,-5.040466
1555572398.44208,1.427643
1555572398.45771,6.852814
1555572398.47333,11.19934
1555572398.48896,14.44635
1555572398.50458,16.56381
1555572398.52021,17.56006
1555572398.53583,17.55359
1555572398.55146,16.73712
1555572398.56709,15.41833
1555572398.58271,13.85706
1555572398.59834,12.31302
1555572398.61396,10.98822
1555572398.62959,10.04507
1555572398.64521,9.600098
1555572398.66084,9.722961
1555572398.67647,10.41357
1555572398.69209,11.58542
1555572398.70772,13.1167
1555572398.72334,14.82797
1555572398.73897,16.54666
1555572398.75459,18.07709
1555572398.77022,19.25049
1555572398.78585,19.91461
1555572398.80147,19.96881
1555572398.8171,19.40964
1555572398.83272,18.3053
1555572398.84835,16.80293
1555572398.86397,15.04045
1555572398.8796,13.11688
1555572398.89523,11.05957
1555572398.91085,8.87001
1555572398.92648,6.564423
1555572398.9421,4.245712
1555572398.95773,2.036774
1555572398.97335,0.05451965
1555572398.98898,-1.700546
1555572399.00461,-3.373169
1555572399.02023,-5.206711
1555572399.03586,-7.403748
1555572399.05148,-10.01532
1555572399.06711,-12.90259
1555572399.08274,-15.81055
1555572399.09836,-18.53731
1555572399.11399,-21.02356
1555572399.12961,-23.45482
1555572399.14524,-26.11102
1555572399.16086,-29.26862
1555572399.17649,-33.01816
1555572399.19212,-37.16618
1555572399.20774,-41.2477
1555572399.22337,-44.57446
1555572399.23899,-46.39557
1555572399.25462,-46.10353
1555572399.27024,-43.39957
1555572399.28587,-38.40042
1555572399.3015,-31.61577
1555572399.31712,-23.78232
1555572399.33275,-15.66248
1555572399.34837,-7.855255
1555572399.364,-0.7474823
1555572399.37962,5.488892
1555572399.39525,10.82516
1555572399.41088,15.25752
1555572399.4265,18.79922
1555572399.44213,21.47839
1555572399.45775,23.33572
1555572399.47338,24.44344
1555572399.489,24.90688
1555572399.50463,24.86046
1555572399.52026,24.433
1555572399.53588,23.76073
1555572399.55151,23.0007
1555572399.56713,22.32532
1555572399.58276,21.92462
1555572399.59838,21.9521
1555572399.61401,22.47147
1555572399.62964,23.39537
1555572399.64526,24.47604
1555572399.66089,25.36084
1555572399.67651,25.71974
1555572399.69214,25.34952
1555572399.70776,24.2617
1555572399.72339,22.61346
1555572399.73902,20.61589
1555572399.75464,18.39803
1555572399.77027,15.98178
1555572399.78589,13.23962
1555572399.80152,10.05191
1555572399.81714,6.334015
1555572399.83277,2.113358
1555572399.8484,-2.440933
1555572399.86402,-7.078125
1555572399.87965,-11.49902
1555572399.89527,-15.39554
1555572399.9109,-18.54384
1555572399.92652,-20.81352
1555572399.94215,-22.19888
1555572399.95778,-22.80908
1555572399.9734,-22.86935
1555572399.98903,-22.65323
1555572400.00465,-22.46338
1555572400.02028,-22.54695
1555572400.0359,-23.01302
1555572400.05153,-23.80455
1555572400.06716,-24.71927
1555572400.08278,-25.48109
1555572400.09841,-25.90921
1555572400.11403,-26.02907
1555572400.12966,-26.06529
1555572400.14528,-26.32994
1555572400.16091,-26.98454
1555572400.17654,-27.86443
1555572400.19216,-28.40578
1555572400.20779,-27.76958
1555572400.22341,-25.10941
1555572400.23904,-19.89162
1555572400.25466,-12.08469
1555572400.27029,-2.179214
1555572400.28592,8.943481
1555572400.30154,20.29028
1555572400.31717,31.02507
1555572400.33279,40.65726
1555572400.34842,49.13565
1555572400.36404,56.70395
1555572400.37967,63.7437
1555572400.3953,70.57718
1555572400.41092,77.35802
1555572400.42655,84.03328
1555572400.44217,90.4328
1555572400.4578,96.32605
1555572400.47342,101.4216
1555572400.48905,105.3958
1555572400.50468,107.8454
1555572400.5203,108.3628
1555572400.53593,106.646
1555572400.55155,102.6647
1555572400.56718,96.68783
1555572400.5828,89.23363
1555572400.59843,80.92117
1555572400.61406,72.30556
1555572400.62968,63.80273
1555572400.64531,55.71214
1555572400.66093,48.28769
1555572400.67656,41.72909
1555572400.69218,36.17573
1555572400.70781,31.67606
1555572400.72344,28.19733
1555572400.73906,25.70634
1555572400.75469,24.15351
1555572400.77031,23.43118
1555572400.78594,23.3144
1555572400.80156,23.37067
1555572400.81719,23.03288
1555572400.83282,21.76135
1555572400.84844,19.22179
1555572400.86407,15.39613
1555572400.87969,10.53228
1555572400.89532,5.047749
1555572400.91094,-0.642128
1555572400.92657,-6.192619
1555572400.9422,-11.35838
1555572400.95782,-15.96877
1555572400.97345,-19.95618
1555572400.98907,-23.37798
1555572401.0047,-26.44833
1555572401.02032,-29.51079
1555572401.03595,-32.92403
1555572401.05158,-36.95677
1555572401.0672,-41.632
1555572401.08283,-46.72102
1555572401.09845,-51.71062
1555572401.11408,-55.94621
1555572401.1297,-58.76024
1555572401.14533,-59.6369
1555572401.16096,-58.28545
1555572401.17658,-54.705
1555572401.19221,-49.19069
1555572401.20783,-42.26369
1555572401.22346,-34.6935
1555572401.23908,-27.32059
1555572401.25471,-20.95776
1555572401.27034,-16.1423
1555572401.28596,-13.05597
1555572401.30159,-11.46289
1555572401.31721,-10.85077
1555572401.33284,-10.67685
1555572401.34846,-10.5408
1555572401.36409,-10.29062
1555572401.37972,-9.963776
1555572401.39534,-9.646271
1555572401.41097,-9.382111
1555572401.42659,-9.16394
1555572401.44222,-8.988312
1555572401.45784,-8.922485
1555572401.47347,-9.074554
1555572401.4891,-9.54245
1555572401.50472,-10.35175
1555572401.52035,-11.44769
1555572401.53597,-12.78275
1555572401.5516,-14.37695
1555572401.56722,-16.32941
1555572401.58285,-18.71243
1555572401.59848,-21.52191
1555572401.6141,-24.6387
1555572401.62973,-27.90686
1555572401.64535,-31.27115
1555572401.66098,-34.82523
1555572401.6766,-38.79355
1555572401.69223,-43.40213
1555572401.70786,-48.70752
1555572401.72348,-54.55734
1555572401.73911,-60.66553
1555572401.75473,-66.71222
1555572401.77036,-72.51434
1555572401.78599,-78.06012
1555572401.80161,-83.45496
1555572401.81724,-88.75626
1555572401.83286,-93.90375
1555572401.84849,-98.75607
1555572401.86411,-103.1699
1555572401.87974,-107.2169
1555572401.89537,-111.1954
1555572401.91099,-115.5008
1555572401.92662,-120.3717
1555572401.94224,-125.6249
1555572401.95787,-130.5331
1555572401.97349,-134.0336
1555572401.98912,-135.0833
1555572402.00475,-133.075
